x,y,theta
-1.274372171724882374e-01,-3.018794954749716819e+00,-1.077258618390553924e+00
-1.262887082490598001e-01,-3.017503997318466080e+00,-1.276605785966049122e+00
-1.217141497255179727e-01,-3.016008418668834068e+00,-1.422927104116057162e+00
-1.166249114241164897e-01,-3.017076943083365048e+00,-1.571976490891758615e+00
-1.148315812696270727e-01,-3.016883700830891080e+00,-1.749169732766234997e+00
-1.122660421917208717e-01,-3.017097416778062868e+00,-1.934534777275102257e+00
-1.089087226717234680e-01,-3.017642076194305023e+00,-2.141708746595262891e+00
-1.060770653295120547e-01,-3.018723536896587678e+00,-2.322713509038790480e+00
-1.031089616970575357e-01,-3.020734512329039223e+00,-2.587921900239961825e+00
-9.961967013400388482e-02,-3.023169394848779667e+00,-2.822756256325753554e+00
-9.742403064374986765e-02,-3.025091955568692370e+00,-3.006283591308410941e+00
-9.510656109521882506e-02,-3.027688075555018621e+00,3.025593907493540513e+00
-9.380779961217423912e-02,-3.029374506772425590e+00,2.845217640461084052e+00
-9.217709608832407031e-02,-3.032523505937677832e+00,2.604251850570626026e+00
-9.163156977391383184e-02,-3.035057939785579251e+00,2.398329097973826318e+00
-9.159198966453034607e-02,-3.038601169318300599e+00,2.155249505983361402e+00
-9.227745706248551005e-02,-3.040939641182081044e+00,1.916832600513804774e+00
-9.347163917852209514e-02,-3.043145625645672592e+00,1.716367103070829403e+00
-9.536672231567155933e-02,-3.045121575530051583e+00,1.480900662735257445e+00
-9.717902196261286873e-02,-3.046199903275230714e+00,1.248016817143770441e+00
-9.928464746968743149e-02,-3.046514347326622296e+00,1.045915106168474606e+00
-1.022812227846112559e-01,-3.045889535847631002e+00,8.078431777684157433e-01
-1.041284410579621095e-01,-3.044680094842937557e+00,5.705406053868012917e-01
-1.061342384869148198e-01,-3.043816738397582267e+00,3.712991206480604767e-01
-1.075576307662040876e-01,-3.042291793010813095e+00,1.400901535791478913e-01
-1.091093101128540049e-01,-3.040288988710570184e+00,-1.217363636789991072e-01
-1.099306908086247064e-01,-3.038354054867467013e+00,-3.223254722932265004e-01
-1.100623740855688204e-01,-3.036785285974884729e+00,-5.039295285741370867e-01
-1.096064801580030057e-01,-3.034316637372200365e+00,-7.583491163945582647e-01
-1.086129432858470717e-01,-3.031193113035472564e+00,-1.046164448660866997e+00
-1.069107127697317139e-01,-3.029350362106397743e+00,-1.309026195479899179e+00
-1.040225600133422856e-01,-3.027738433271965235e+00,-1.566090680708948524e+00
-1.015312651345954970e-01,-3.026813608593576621e+00,-1.765136973242788843e+00
-9.891922297228021577e-02,-3.026561342813204991e+00,-1.945938148813349367e+00
-9.487059772690745185e-02,-3.027354124512553923e+00,-2.209040254621049026e+00
-9.098671124815856104e-02,-3.029312140822236543e+00,-2.500615990837337321e+00
-8.744868657186985472e-02,-3.031536971161191474e+00,-2.760597340634663333e+00
-8.526714996747548903e-02,-3.033354803534059396e+00,-2.937846438090223611e+00
-8.233158475341151306e-02,-3.036288374082258823e+00,3.054119764247848146e+00
-8.063045429233066386e-02,-3.038539917648949817e+00,2.877477370652627986e+00
-7.895098510679403325e-02,-3.041105316113787982e+00,2.700251349727994299e+00
-7.777498508410012057e-02,-3.044467334532329872e+00,2.450174542076585471e+00
-7.720373869839101955e-02,-3.047421990972801531e+00,2.241908704438837940e+00
-7.745979109346551317e-02,-3.051768350093495119e+00,2.062006192838577334e+00
-7.716461924112701098e-02,-3.055007897421185614e+00,1.899023902815990761e+00
-7.766352986456570573e-02,-3.057259258196758811e+00,1.710972852032915048e+00
-7.816480355785185297e-02,-3.058434064407590913e+00,1.527846925300019754e+00
-7.950367885872684781e-02,-3.059468586329422202e+00,1.347095719375874134e+00
-7.958674213956402899e-02,-3.058873471736696992e+00,1.168514794497827802e+00
-3.977435679231162285e-02,-2.987308189463135921e+00,1.065479478159139903e+00
1.108833834623659288e-02,-2.897672122180975141e+00,1.065783122577658837e+00
