x,y,theta
-1.496130378462876775e+00,-2.931437184114751293e+00,5.862965268084678883e-01
-1.498788343221298058e+00,-2.930518201897565955e+00,3.665935784395072949e-01
-1.501334629606872140e+00,-2.928726379791294576e+00,1.258054008907555921e-01
-1.503016134441765406e+00,-2.926481797714222566e+00,-9.162715277170707662e-02
-1.504176907735173208e+00,-2.924475430548475696e+00,-3.315698762368949337e-01
-1.505223979885482954e+00,-2.922489999215306167e+00,-5.429848658022627950e-01
-1.505854354180690358e+00,-2.919924639984753600e+00,-7.713859178959114882e-01
-1.469442944404928397e+00,-2.967851518742151917e+00,-9.237248212015624071e-01
-1.407056428934569947e+00,-3.052070714113811700e+00,-9.220218290373459746e-01
-1.343493507001852327e+00,-3.138340713013962002e+00,-9.217031117707080723e-01
-1.322053353413681798e+00,-3.170833586344593336e+00,-7.433774638525184608e-01
-1.322249918810510572e+00,-3.173588833454450864e+00,-5.588768317642195393e-01
-1.321993762167901210e+00,-3.176756590304441907e+00,-3.660597746028233512e-01
-1.321334162100024301e+00,-3.180077523427387920e+00,-1.897903424527042637e-01
-1.320831932252456875e+00,-3.183357609159812363e+00,-1.461859251666437071e-02
-1.319896654777103162e+00,-3.186388635225740895e+00,1.613659883287082430e-01
-1.318887490814726560e+00,-3.189102356022375684e+00,3.402768520219058845e-01
-1.317532057539873014e+00,-3.191500836777133809e+00,5.178041132432301685e-01
-1.237521810990291904e+00,-3.136831908800835400e+00,6.371388148546890395e-01
-1.155647598541645005e+00,-3.078520099483448291e+00,6.351988380034481185e-01
-1.091262902786880762e+00,-3.030815847188349288e+00,4.759272123054092973e-01
-1.092581172815648927e+00,-3.030779841585774737e+00,2.828016056632292607e-01
-1.093818854978899413e+00,-3.029834736165625486e+00,9.139416350847794079e-02
-1.094728346605243763e+00,-3.028830226646939128e+00,-8.991487725865728031e-02
-1.095595784889373370e+00,-3.027810736995857344e+00,-2.759758419695667042e-01
-1.096320177846005883e+00,-3.027269121884458070e+00,-4.635770181413802482e-01
-1.096960181348617169e+00,-3.026654673247158200e+00,-6.402367629831192675e-01
-1.096437594535361271e+00,-3.024796221859911594e+00,-8.184654430293810679e-01
-1.095484447901318381e+00,-3.022515189364598509e+00,-9.985921638388928212e-01
-1.094176572481950993e+00,-3.020946227600439293e+00,-1.173298899139361584e+00
-1.092642424802739542e+00,-3.019145560016357255e+00,-1.357544637860137682e+00
-1.090964857910847519e+00,-3.017698936120142506e+00,-1.560692984285404039e+00
-1.089189435714666754e+00,-3.016671888718763572e+00,-1.735985918278193374e+00
-1.086802750906498582e+00,-3.015768934201655149e+00,-1.919608638443288218e+00
-1.083857766735999206e+00,-3.015398558177361021e+00,-2.122955694480837430e+00
-1.080903748395339647e+00,-3.015826429334879766e+00,-2.302673184458888578e+00
-1.078571531971225683e+00,-3.017205128656963886e+00,-2.484970628231216505e+00
-1.076212986377221403e+00,-3.018259111575242848e+00,-2.660176861378989344e+00
-1.073844757075262502e+00,-3.019802475691472310e+00,-2.877452661503721920e+00
-1.071464695148602875e+00,-3.021746267805108577e+00,-3.081274198513328511e+00
-1.069731216559985931e+00,-3.023401887251206066e+00,3.022774742753212784e+00
-1.068002889196895566e+00,-3.025018282804575076e+00,2.843454804781275325e+00
-1.066571526742720266e+00,-3.026732420002713031e+00,2.630315731549134561e+00
-1.065655708501428434e+00,-3.028675421477548646e+00,2.445183028615450560e+00
-1.064947827406826475e+00,-3.030729597791583352e+00,2.248633397116146959e+00
-1.064374892956047480e+00,-3.032447429956369955e+00,2.064156479903504593e+00
-1.064611431685158927e+00,-3.034230495779365544e+00,1.881923522258820203e+00
-1.088548905052533877e+00,-2.938574119156510012e+00,1.850695960764715764e+00
-1.114905448725898252e+00,-2.840660661449262214e+00,1.853065698443858045e+00
-1.130122662845330028e+00,-2.772383643369287221e+00,1.955251268857368885e+00
-1.130688279963726339e+00,-2.773365383507857551e+00,1.765189313237650826e+00
-1.131529111374854679e+00,-2.774299403424208776e+00,1.591562342184075884e+00
-1.133359573675465803e+00,-2.774804413442820916e+00,1.392833440199886086e+00
-1.134871388934867831e+00,-2.775091142743724593e+00,1.204333924924499533e+00
-1.136267769228468838e+00,-2.774925562758596698e+00,1.023874462185057288e+00
-1.137665490355346698e+00,-2.774181488355243808e+00,8.503905468718275795e-01
-1.065878944794679040e+00,-2.700008654888201853e+00,8.041451959853760378e-01
-9.919404033707546198e-01,-2.624773643225895903e+00,8.101882168258064398e-01
-9.213311225526138459e-01,-2.552592788322317396e+00,8.084162986816756380e-01
-8.748562639903385563e-01,-2.504357299900916711e+00,8.109185647064292013e-01
-8.013290918965302323e-01,-2.426887979122482886e+00,8.128643256672084538e-01
-7.797617103474444589e-01,-2.400389613442024839e+00,6.710910689080428204e-01
-7.812448998192067506e-01,-2.398118954401968761e+00,4.777227203033057035e-01
-7.828160756382587238e-01,-2.396455250924841351e+00,2.994480394232428844e-01
-7.842166532965531012e-01,-2.394574393642581178e+00,1.173115537557432586e-01
-7.853586770037098708e-01,-2.392754648801398432e+00,-6.012417945414001708e-02
-7.866898288858494848e-01,-2.390629777313288962e+00,-2.335137092729173136e-01
-7.874526821615273064e-01,-2.388615917228519958e+00,-4.115549958848493395e-01
-7.882510626058591985e-01,-2.386865503482605622e+00,-5.935272207516109066e-01
-7.885644009636990637e-01,-2.384985540453743891e+00,-7.742200359953820277e-01
-7.879660086385751327e-01,-2.384616720958852465e+00,-9.720622895094622740e-01
-7.305542806824242286e-01,-2.469770686638737445e+00,-9.715089677684630720e-01
-6.723246545286248876e-01,-2.554052781340196088e+00,-9.656555925658468764e-01
-6.147744009836514367e-01,-2.636280478443606246e+00,-9.632134077264081773e-01
-5.544387168103126484e-01,-2.721615687910343695e+00,-9.596491093731879252e-01
-5.077098013368065432e-01,-2.783768705048101921e+00,-1.124963509711044862e+00
-5.068879366654908125e-01,-2.782948191681362982e+00,-1.298789088269920899e+00
-5.052993120927120607e-01,-2.781991902706272057e+00,-1.496899551630309633e+00
-5.035397242191002043e-01,-2.781466674013737705e+00,-1.703687567030141681e+00
-5.015306944980397752e-01,-2.781185830580478857e+00,-1.880440415520786113e+00
-4.992567871085351605e-01,-2.781222558881389251e+00,-2.062972047700536216e+00
-4.974664410945294213e-01,-2.781873731371178771e+00,-2.244807796952806189e+00
-4.951721573269936560e-01,-2.783361518584919203e+00,-2.449155936055220195e+00
-4.930497972213108704e-01,-2.785027432399463709e+00,-2.627529883598530791e+00
-4.911788130347115588e-01,-2.787062976926242719e+00,-2.830045386917015904e+00
-4.892906091027218185e-01,-2.789141127687441379e+00,-3.024015421981371077e+00
-4.876815323938751834e-01,-2.791607396816693676e+00,3.055592441534655368e+00
-4.863260628285698828e-01,-2.794225292107862302e+00,2.889025382653799490e+00
-4.862589642588150407e-01,-2.795730461432383240e+00,2.673450483455097171e+00
-4.863508174783719995e-01,-2.798515964713981230e+00,2.482197805473178587e+00
-4.861815235579680650e-01,-2.801298073659567844e+00,2.275366916784125948e+00
-4.865788728708430599e-01,-2.803824670478294312e+00,2.082151304644431544e+00
-4.873846241052987582e-01,-2.806097044443977229e+00,1.880474866187732408e+00
-4.886304070294343327e-01,-2.808311736641846856e+00,1.673541667554627077e+00
-4.900952947980839469e-01,-2.809448747626680287e+00,1.481703181882032982e+00
-4.919471110625388555e-01,-2.810814852021326082e+00,1.281148132507021753e+00
-4.940290996947148683e-01,-2.811603989926870995e+00,1.071068632818253485e+00
-4.962845352720511305e-01,-2.811511044580969454e+00,8.772481806198694221e-01
-4.981555964524057023e-01,-2.810975005398183235e+00,6.693062807705005834e-01
-4.996502936743446588e-01,-2.809973690645140909e+00,4.756423525260474738e-01
